,Tweet,Create_Date,Geo,id
172,Are you seeing clearly? https://t.co/QbUjd2zFMm,2022-01-25 16:22:53+00:00,,1.49E+18
173,"Today’s need to know with @Bob_Iaccino:  

1️⃣ Stocks plunge on open  
2️⃣ Russian and Ukrainian tensions escalate   
3️⃣ Ahead: earnings, data, FOMC and Bank of Canada decisions",2022-01-25 17:06:39+00:00,,1.49E+18
174,"Hedge uncertainty in the crypto markets with greater precision and cost efficiency using Micro Ether futures (MET), now with over 500K contracts traded since launch. https://t.co/v9M2NepYJE",2022-01-25 18:30:00+00:00,,1.49E+18
175,"RT @jerrybrito: 1/ 🚨 IMPORTANT 🚨

Included in the America COMPETES Act just introduced in the House, and which will very likely pass in som…",2022-01-26 15:23:16+00:00,,1.49E+18
176,Bye bye @IMFNews. @nayibbukele is after monetary sovereignty for El Salvador; not continued enslavement. https://t.co/xguDla4u8e,2022-01-26 15:28:46+00:00,,1.49E+18
177,"Today’s need to know with @Bob_Iaccino:  

1️⃣ Stocks rebound on open 
2️⃣ FOMC announcement
3️⃣ Ahead: more earnings, jobless claims, data",2022-01-26 17:47:48+00:00,,1.49E+18
178,"Gold trades down 2% from its previous close
https://t.co/FpUHjdnHGS",2022-01-26 20:07:07+00:00,,1.49E+18
179,"Today’s need to know with @Bob_Iaccino:  
1️⃣ All 11 S&amp;P 500 sectors up, yields lower 
2️⃣ USD higher, WTI lower 
3️⃣ Ahead: earnings, data, 7-Year Treasury auction",2022-01-27 17:12:41+00:00,,1.49E+18
180,RT @CynthiaMLummis: Oppose.,2022-01-27 21:44:14+00:00,,1.49E+18
181,Are you sure the bull trap to liquidate the #Bitcoin longs is going to work? https://t.co/m9U9PcFO2O,2022-01-27 21:54:09+00:00,,1.49E+18
182,"RT @eltrade: I like the efforts the @CMEGroup is making to demystify futures trading in general, and crypto futures in particular. This ten…",2022-01-27 22:41:01+00:00,,1.49E+18
183,😂 https://t.co/HO9jEouWz0,2022-01-27 23:52:03+00:00,,1.49E+18
184,"We're proud to partner with @KingJames and the @ljfamfoundation.

Together, we're increasing educational and workforce development while delivering the tools and access that will empower the next generation to build a better and more inclusive future.

https://t.co/tiLwHRQnFd https://t.co/85NrBaNvIS",2022-01-28 13:00:00+00:00,,1.49E+18
185,"🇺🇸 Calling https://t.co/vCNztATkNg App Users in the US! 

5️⃣ days left to win tickets to an L.A. Live Event! 

For more details 👉 https://t.co/B9qmAztsvS https://t.co/jfvleaR0MA",2022-01-28 14:30:01+00:00,,1.49E+18
186,"RT @Cryptocom_Insto: https://t.co/A7lhUEgMLO Exchange adds a new security feature:
24-Hour Withdrawal Lock
 
🔒Withdrawals disabled for 24h…",2022-01-28 15:05:06+00:00,,1.49E+18
187,Choices and consequences. Privatizing of the gains but socializing the losses. https://t.co/qyIuStJ6sT,2022-01-28 15:38:52+00:00,,1.49E+18
188,"A bridge collapsed in Pittsburgh — just hours before the @POTUS lands to talk about infrastructure. 

Pennsylvania has 3,353 bridges in poor condition — the second highest in the nation. https://t.co/KOCMfoSwRl",2022-01-28 15:40:59+00:00,,1.49E+18
189,RT @CynthiaMLummis: Facial recognition for taxpayers. Giving Treasury Secretary power to ban #BTC + digital assets. Intrusive reporting req…,2022-01-28 15:43:02+00:00,,1.49E+18
190,"RT @Frizzlemcdizzl2: ""Hey no f*** you. You're just a person!""
#ThanksJoeRogan #ThankYouSpotify #JoeRogan #JRE https://t.co/V2MSIqneVi",2022-01-28 15:48:41+00:00,,1.49E+18
191,"Perhaps somebody told @POTUS that if he blocks Russia from SWIFT then Putin can just use #Bitcoin for settlement.

That is a national security concern that matches up with trying to torch the blockchain industry. https://t.co/8TheNqXnBW",2022-01-28 15:50:28+00:00,,1.49E+18
192,RT @KingJames: Another incredible program for my community. Everyone deserves the same access. Everyone deserves the opportunity to call th…,2022-01-28 16:20:19+00:00,,1.49E+18
193,How much notional value of #Bitcoin options did you have expire worthless today?,2022-01-28 16:36:57+00:00,,1.49E+18
194,"""In 2021, #Bitcoin processed $3.0T worth of payments, placing it above well-known card networks @AmericanExpress ($1.3T) and @Discover ($0.5T), but still below @Visa ($13.5T) and @Mastercard ($7.7T)."" @NYDIG_BTC https://t.co/5GubNIdeKY",2022-01-28 17:01:41+00:00,,1.49E+18
195,"E-mini NASDAQ-100 trades up 2% from its previous close
https://t.co/IegmEMYSBi",2022-01-28 17:05:57+00:00,,1.49E+18
196,RT @MicroStrategy: 🚨 Have you heard? Our 2nd annual #Bitcoin for Corporations event features speakers like @aubreystrobel and @alexadelman…,2022-01-28 19:36:13+00:00,,1.49E+18
197,Of all the places to introduce an *unconstitutional* legal tender bill (Art. 1 Sec. 10 Clause 1) who would have thought it would be Arizona? @CaitlinLong_ https://t.co/Zc2YT0dr17,2022-01-28 19:43:01+00:00,,1.49E+18
198,"The #Bitcoin critics have been wrong for a long time.

But that is fine because it lets everyone else acquire more sats at a lower price because of the lower demand for the rivalrous good.

Are we doing the economics, right? @PeterSchiff @SpencerKSchiff @paulkrugman https://t.co/kbYqnPjeDo",2022-01-28 19:46:53+00:00,,1.49E+18
199,"Here is what @Bob_Iaccino is focusing on next week:  

1️⃣ Russia/Ukraine tensions remain center stage 
2️⃣ OPEC meets Feb. 2      
3️⃣ Key earnings &amp; data ahead",2022-01-28 22:05:20+00:00,,1.49E+18
200,"RT @Cryptocom_Insto: New BTC trading pairs are now available in the https://t.co/A7lhUEyVZW Exchange:
$ANY/BTC
$RADAR/BTC

Trade these toke…",2022-01-29 03:29:46+00:00,,1.49E+18
201,"RT @AstarNetwork: Amazing news!! We are excited to announce a $22M fundraise with participation from @polychain, Dr. Gavin Wood, @AlamedaRe…",2022-01-29 09:09:02+00:00,,1.49E+18
202,"Usher in the Lunar New Year with https://t.co/vCNztABJoG eRed Packets! 🧧

🥳Receive a special NFT when you gift USD 500 or more

💰Stand a chance to walk away with USD 88 of CRO

⏰30 Jan - 15 Feb 2022

Send Now👉 https://t.co/c82aO5z3Gm 

#CryptoComPay #PayEverywhere https://t.co/NI3RuABG0P",2022-01-30 00:40:34+00:00,,1.49E+18
203,"More details👇
https://t.co/G9zWnn3WPA",2022-01-30 00:41:05+00:00,,1.49E+18
204,Will January end with the #Bitcoin price:,2022-01-30 17:32:59+00:00,,1.49E+18
205,"RT @jack: For those of you on substack: why not use @ghost instead?

Is the payment you get from substack inc. greater than the freedom gho…",2022-01-30 17:34:18+00:00,,1.49E+18
206,Bitcoiners have been pessimistic on the fiat markets and done just fine. There is a bull market everywhere. 🐂 https://t.co/4fRMypR3Je,2022-01-30 21:23:15+00:00,,1.49E+18
207,RT @crypto: Mentions of “crypto winter” and “crypto ice age” are flooding social media sending chills to the battered Bitcoin faithful http…,2022-01-30 23:11:48+00:00,,1.49E+18
208,"RT @crypto: Shares of crypto exchange Bakkt drop to all-time lows, wiping out about $10 billion in market value https://t.co/Ug9F3dow8I",2022-01-30 23:13:05+00:00,,1.49E+18
209,Why @100trillionUSD? https://t.co/lbjfd2Wse5,2022-01-31 00:47:57+00:00,,1.49E+18
210,"RT @Cryptocom_Insto: https://t.co/A7lhUEyVZW Exchange now supports deposits and withdrawals of $SRM via Solana. 

*Available for both Excha…",2022-01-31 02:48:04+00:00,,1.49E+18
211,"VVS Finance’s Glitter Mine is now integrated with DeFi Earn!
 
Stake your $VVS with one click in the https://t.co/vCNztATkNg DeFi Wallet, and earn more $VVS in the Auto VVS Mine 💎
 
Start earning👉https://t.co/CDShopQRNT

@VVS_finance https://t.co/LmkSb4hPo8",2022-01-31 03:00:02+00:00,,1.49E+18
212,"Introducing Cronos DApp Ranking 🥇in the https://t.co/vCNztATkNg DeFi Wallet!

View the hottest DApps based on TVL on the @cronos_chain, and easily access them with the In-App Browser 📱

Check it out 👉https://t.co/YFQE84rHv1 https://t.co/ORwMYfaoCg",2022-01-31 03:30:00+00:00,,1.49E+18
213,"🚨 @cronos_chain DApp Developers:

If you want to list your DApp on the DApp Ranking, simply integrate with our wallet SDK and submit an online form to let us know!

Details 👇
https://t.co/xycHUdacDD",2022-01-31 03:30:34+00:00,,1.49E+18
214,"RT @particle_b: New features in the https://t.co/KUIpHc2907 Chain Desktop Wallet DApp Browser: 
 
🪐 Now supports all @cronos_chain DApps -…",2022-01-31 04:01:40+00:00,,1.49E+18
215,"RT @Cryptocom_Insto: https://t.co/A7lhUEgMLO Exchange now supports deposits and withdrawals of $LUNA via Cronos. 

*Available for both Exch…",2022-01-31 04:46:29+00:00,,1.49E+18
216,"RT @Cryptocom_Insto: 🔥 Now live in the Derivatives Exchange: STORJUSD, GTCUSD, and SCUSD Perpetual Contracts!
 
⚡2.7M TPS matching engine
⚡…",2022-01-31 07:33:15+00:00,,1.49E+18
217,"Early Direct Deposit is now available for https://t.co/vCNztABJoG App users in the US🇺🇸!
 
😎 Get your paycheck up to 3 days early &amp; government payments up to 5 days early.
 
⏰ For a limited time get $25 in #CRO with direct deposits of at least $400.
 
ℹ️ https://t.co/cx91ifrHtn https://t.co/V15pz7dxvR",2022-01-31 13:00:00+00:00,,1.49E+18
218,"RT @LoadedLions_CDC: 🔥 The Mane Net Exclusive 🔥

Enjoy an exclusive rebate on the upcoming @HeavyMetalInk’s “Writing With The Legends” NFT…",2022-01-31 14:01:55+00:00,,1.49E+18
219,"Wheat trades down 1% from its previous close
https://t.co/95jtnwz6zd",2022-01-31 14:43:02+00:00,,1.49E+18
220,"RT @crypto: FTX US raises $400 million from SoftBank, Paradigm and others in a deal valuing the crypto exchange at $8 billion https://t.co/…",2022-01-31 15:11:04+00:00,,1.49E+18
221,"In the Year of the Tiger, fortune favours the brave.
#LunarNewYear #FFTB https://t.co/J0GNw86XeY",2022-02-01 02:00:00+00:00,,1.49E+18
222,"🙌 
#FFTB https://t.co/I5iSPM6ZEP",2022-02-01 03:43:58+00:00,,1.49E+18
223,"🛡️ The Account Protection Programme is now live in Australia 🇦🇺: 

✅ Additional protection for your funds in the https://t.co/vCNztABJoG App and Exchange
✅ Restore funds of up to USD 250,000 https://t.co/ES3VSVfcEx",2022-02-01 07:15:52+00:00,,1.49E+18
224,"Note that APP is not applicable for https://t.co/vCNztABJoG Pay and https://t.co/vCNztABJoG Visa Card.

Visit FAQs for qualifying conditions 👉 https://t.co/1ER79zvlZQ",2022-02-01 07:16:22+00:00,,1.49E+18
225,"Here are 3️ things you need to do right now to increase the security on your account: 

1️⃣ Enable Multi-Factor Authentication (MFA)
2️⃣ Set up an Anti-Phishing Code
3️⃣ Ensure your device is not jailbroken

More details can be found here: https://t.co/GgXiCjxNb0",2022-02-01 07:16:47+00:00,,1.49E+18
226,"🌐 XYO is bringing location-based blockchain to the real world. 

📚Learn more about @OfficialXYO, its focus on the metaverse, how to become a node, and more.

📺 Watch the full AMA with Markus Levin, Co-Founder of XYO on Youtube👉https://t.co/VoPrxVmlyu https://t.co/xMuGmNR603",2022-02-01 08:05:51+00:00,,1.49E+18
227,"RT @cryptocomnft: The 8th “76ers Legacy NFT Collection”
🏀 A tribute to Wilt Chamberlain (#13) 
🖼️ 3 collectibles, USD 300+ each
🎁 Redeem ex…",2022-02-01 13:00:25+00:00,,1.49E+18
228,"RT @lopp: The Grayscale Bitcoin Investment Trust collected 0.00001879 BTC per share in 2021 for expenses. At 692,370,100 shares that makes…",2022-02-01 14:43:40+00:00,,1.49E+18
229,"RT @saylor: MicroStrategy has purchased an additional 660 bitcoins for ~$25.0 million in cash at an average price of ~$37,865 per #bitcoin.…",2022-02-01 14:43:54+00:00,,1.49E+18
230,"https://t.co/vCNztATkNg is proud to announce the appointment of Giuseppe Giuliani as Managing Director of https://t.co/vCNztATkNg Exchange.

https://t.co/lHJdlgpPSA https://t.co/VYHkdu0W6U",2022-02-01 15:00:22+00:00,,1.49E+18
231,https://t.co/riBrigPTVx,2022-02-01 15:38:10+00:00,,1.49E+18
232,"RT @NYDIG_BTC: Employees are asking to be #PaidInBitcoin, and we listened. With our new Bitcoin Savings Plan, companies can now offer an in…",2022-02-01 16:32:51+00:00,,1.49E+18
233,"Today’s need to know with @Bob_Iaccino:       

1️⃣ Stocks give up early gains 
2️⃣ OPEC meets today 
3️⃣Key earnings and data ahead",2022-02-01 16:43:49+00:00,,1.49E+18
234,Is a recession on the horizon? https://t.co/frWZ5bGf7A,2022-02-01 16:58:45+00:00,,1.49E+18
235,"RT @cryptocomnft: 🚨 Dropping in 3️⃣0️⃣ mins!
The “76ers Legacy 08: Mythical Numbers” NFT Collection
Get yours here 👉https://t.co/edihFL9BE8…",2022-02-02 13:30:27+00:00,,1.49E+18
236,"The spam #crypto giveaways will continue as long as people keep falling for them. 

One person sending $1,000 is probably enough to keep the spammer's campaign going for days. 

It's incumbent on all of us to warn our friends &amp; family about these blatant &amp; pervasive scams...",2022-02-02 16:04:42+00:00,,1.49E+18
237,What are some exciting #Solana based projects that I should know about? 🤔,2022-02-02 18:26:00+00:00,,1.49E+18
238,When will #Bitcoin hard fork from now?,2022-02-02 22:43:18+00:00,,1.49E+18
239,Perhaps don't use the wormhole bridge though. Yikes...,2022-02-03 09:51:21+00:00,,1.49E+18
240,There is going to be a Metaoric fall when the stock markets open...,2022-02-03 12:50:56+00:00,,1.49E+18
241,"For those who didn't catch the intentional typo, it's in reference to $META

https://t.co/AoyMz4LiDO",2022-02-03 12:54:47+00:00,,1.49E+18
242,"A few of my thoughts on the Wormhole Bridge Exploit:

https://t.co/loODCssoVn",2022-02-03 13:43:54+00:00,,1.49E+18
243,RT @BloombergLive: NEXT WEEK: Where do crypto and sports intersect? We're talking with CEO @cryptocom @Kris_HK at #PowerPlayers. Tune in on…,2022-02-03 13:55:24+00:00,,1.49E+18
244,"While most people think of NFTs as jpegs of digital art, there are a range of different use cases. The inherent utility of unique representations on a blockchain cannot be underestimated. I take a look at the different types of #NFTs in my latest vid!

https://t.co/a0Fz0fBL2p",2022-02-03 15:30:22+00:00,,1.49E+18
245,It's been quite some time since I have done a vid on $THETA. Def needs an update. Anything in particular that I should look into?,2022-02-03 17:00:51+00:00,,1.49E+18
246,"E-mini NASDAQ-100 trades down 3% from its previous close
https://t.co/ZPd1ozUUTv",2022-02-03 17:33:44+00:00,,1.49E+18
247,"RT @twobitidiot: Look I can keep attacking Goldman Gary, but you guys need to avoid quarter billion dollar exploits. Deal?",2022-02-03 18:13:49+00:00,,1.49E+18
248,"@jerrybrito The SEC: We welcome your feedback on our proposals.

Also the SEC: Sorry, we're out of time",2022-02-03 18:22:10+00:00,,1.49E+18
249,"RT @NewsAsset: Now the question is, where did the $300 million come from?",2022-02-03 18:25:27+00:00,,1.49E+18
250,"Today’s need to know with @Bob_Iaccino:       

1️⃣ Stocks under pressure 
2️⃣ Bank of England raises rates, ECB keeps rates steady 
3️⃣Ahead: earnings, retail sales, non-farm payrolls",2022-02-03 19:05:37+00:00,,1.49E+18
251,RT @JumpCryptoHQ: .@JumpCryptoHQ believes in a multichain future and that @WormholeCrypto is essential infrastructure. That’s why we replac…,2022-02-03 21:41:03+00:00,,1.49E+18
252,83% of Millenial Millionaires own #Bitcoin!,2022-02-04 04:58:25+00:00,,1.49E+18
253,"RT @Cryptocom_Insto: The Exchange Global VIP Programme rewards high-volume traders with exclusive benefits, including:

🧑‍💻 Dedicated accou…",2022-02-04 06:00:33+00:00,,1.49E+18
254,"📱 https://t.co/vCNztABJoG App adds an extra layer of security with SMS One-Time Password (OTP). 
 
On top of App passcode, ensure enhanced security by authenticating each withdrawal with: 
🛡️ 2FA
🛡️ SMS OTP 🆕
 
Set Up Now 👉 https://t.co/F2TjZruKkV 
 
ℹ️ https://t.co/11j3o1LCGn https://t.co/FSZ0wjRNET",2022-02-04 07:30:00+00:00,,1.49E+18
255,"RT @Cryptocom_Insto: https://t.co/A7lhUEgMLO Exchange introduces an extra layer of security: SMS One-Time Password (OTP)
 
Authenticate eac…",2022-02-04 08:35:44+00:00,,1.49E+18
256,"📺Live Video #AMA featuring @SJanuskas, Co-Founder &amp; CEO at @DappRadar

To participate:
1️⃣Like &amp; Retweet
2️⃣Submit a question

Watch the AMA:
⏰9th February 2022 / 5PM SGT

Submit your questions for a chance to win $RADAR!💰 
✍️ Form: https://t.co/oXYGi5t7PU https://t.co/qnv2g4MLsg",2022-02-04 08:58:33+00:00,,1.49E+18
257,"Set a reminder on YouTube so you won’t miss it: 
https://t.co/s95poD2oCr

For AMA and @DappRadar reward details: 
https://t.co/V6A8b4gKD7",2022-02-04 08:58:34+00:00,,1.49E+18
258,RT @Cryptocom_Insto: https://t.co/A7lhUEyVZW Exchange now supports deposits and withdrawals of $DOT via Cronos and https://t.co/2zrbnCQb5e.…,2022-02-04 10:01:24+00:00,,1.49E+18
259,"If there is one thing that this movement in tech stocks has shown us, its that the argument ""crypto is too volatile"" is moot.

Moreover, some meme stocks have dumped harder than a rugged sh!tcoin. Stocks that retail has easy access to. 

But #crypto needs to be regulated right??",2022-02-04 10:22:42+00:00,,1.49E+18
260,"Deposits and withdrawals of $DOT via Cronos and the https://t.co/FaauJaS19Z Chain have just been enabled on the https://t.co/vCNztABJoG App. 

Deposit now 👉 https://t.co/TAz25E29Gr

@Polkadot
@cronos_chain https://t.co/7MIIIN2NzQ",2022-02-04 10:30:00+00:00,,1.49E+18
261,"#Bitcoin  to $100k in 2022!? 

No          Maybe          Yes
👇            👇              👇",2022-02-04 10:44:14+00:00,,1.49E+18
262,"RT @cryptocomnft: Coming soon: UFC 271 NFT collection 🥊

🎁 3,000 “UFC 271” Packs
🛒 USD 40 each 
💰 Collect to win exclusive UFC prizes
⏰ Dro…",2022-02-04 11:01:21+00:00,,1.49E+18
